contestSlug,contestTitle,date,problemCount,titleSlug,questionFrontendId,title,difficulty,acRate
weekly-contest-421,Weekly Contest 421,2024-10-27,4,find-the-maximum-factor-score-of-array,3334,Find the Maximum Factor Score of Array,Medium,41.4
weekly-contest-421,Weekly Contest 421,2024-10-27,4,total-characters-in-string-after-transformations-i,3335,Total Characters in String After Transformations I,Medium,45.6
weekly-contest-421,Weekly Contest 421,2024-10-27,4,find-the-number-of-subsequences-with-equal-gcd,3336,Find the Number of Subsequences With Equal GCD,Hard,66.6
weekly-contest-421,Weekly Contest 421,2024-10-27,4,total-characters-in-string-after-transformations-ii,3337,Total Characters in String After Transformations II,Hard,57.8
weekly-contest-422,Weekly Contest 422,2024-11-03,4,check-balanced-string,3340,Check Balanced String,Easy,83.0
weekly-contest-422,Weekly Contest 422,2024-11-03,4,find-minimum-time-to-reach-last-room-i,3341,Find Minimum Time to Reach Last Room I,Medium,55.5
weekly-contest-422,Weekly Contest 422,2024-11-03,4,find-minimum-time-to-reach-last-room-ii,3342,Find Minimum Time to Reach Last Room II,Medium,67.6
weekly-contest-422,Weekly Contest 422,2024-11-03,4,count-number-of-balanced-permutations,3343,Count Number of Balanced Permutations,Hard,49.0
weekly-contest-423,Weekly Contest 423,2024-11-10,4,adjacent-increasing-subarrays-detection-i,3349,Adjacent Increasing Subarrays Detection I,Easy,48.0
weekly-contest-423,Weekly Contest 423,2024-11-10,4,adjacent-increasing-subarrays-detection-ii,3350,Adjacent Increasing Subarrays Detection II,Medium,58.9
weekly-contest-423,Weekly Contest 423,2024-11-10,4,sum-of-good-subsequences,3351,Sum of Good Subsequences,Hard,31.3
weekly-contest-423,Weekly Contest 423,2024-11-10,4,count-k-reducible-numbers-less-than-n,3352,Count K-Reducible Numbers Less Than N,Hard,28.6
weekly-contest-424,Weekly Contest 424,2024-11-17,4,make-array-elements-equal-to-zero,3354,Make Array Elements Equal to Zero,Easy,68.3
weekly-contest-424,Weekly Contest 424,2024-11-17,4,zero-array-transformation-i,3355,Zero Array Transformation I,Medium,54.6
weekly-contest-424,Weekly Contest 424,2024-11-17,4,zero-array-transformation-ii,3356,Zero Array Transformation II,Medium,43.6
weekly-contest-424,Weekly Contest 424,2024-11-17,4,minimize-the-maximum-adjacent-element-difference,3357,Minimize the Maximum Adjacent Element Difference,Hard,20.0
weekly-contest-425,Weekly Contest 425,2024-11-24,4,minimum-positive-sum-subarray,3364,Minimum Positive Sum Subarray ,Easy,45.4
weekly-contest-425,Weekly Contest 425,2024-11-24,4,rearrange-k-substrings-to-form-target-string,3365,Rearrange K Substrings to Form Target String,Medium,57.0
weekly-contest-425,Weekly Contest 425,2024-11-24,4,minimum-array-sum,3366,Minimum Array Sum,Medium,31.9
weekly-contest-425,Weekly Contest 425,2024-11-24,4,maximize-sum-of-weights-after-edge-removals,3367,Maximize Sum of Weights after Edge Removals,Hard,31.9
weekly-contest-426,Weekly Contest 426,2024-12-01,4,smallest-number-with-all-set-bits,3370,Smallest Number With All Set Bits,Easy,80.3
weekly-contest-426,Weekly Contest 426,2024-12-01,4,identify-the-largest-outlier-in-an-array,3371,Identify the Largest Outlier in an Array,Medium,36.4
weekly-contest-426,Weekly Contest 426,2024-12-01,4,maximize-the-number-of-target-nodes-after-connecting-trees-i,3372,Maximize the Number of Target Nodes After Connecting Trees I,Medium,69.4
weekly-contest-426,Weekly Contest 426,2024-12-01,4,maximize-the-number-of-target-nodes-after-connecting-trees-ii,3373,Maximize the Number of Target Nodes After Connecting Trees II,Hard,73.1
weekly-contest-427,Weekly Contest 427,2024-12-08,4,transformed-array,3379,Transformed Array,Easy,70.6
weekly-contest-427,Weekly Contest 427,2024-12-08,4,maximum-area-rectangle-with-point-constraints-i,3380,Maximum Area Rectangle With Point Constraints I,Medium,52.3
weekly-contest-427,Weekly Contest 427,2024-12-08,4,maximum-subarray-sum-with-length-divisible-by-k,3381,Maximum Subarray Sum With Length Divisible by K,Medium,49.7
weekly-contest-427,Weekly Contest 427,2024-12-08,4,maximum-area-rectangle-with-point-constraints-ii,3382,Maximum Area Rectangle With Point Constraints II,Hard,24.5
weekly-contest-428,Weekly Contest 428,2024-12-15,4,button-with-longest-push-time,3386,Button with Longest Push Time,Easy,41.3
weekly-contest-428,Weekly Contest 428,2024-12-15,4,maximize-amount-after-two-days-of-conversions,3387,Maximize Amount After Two Days of Conversions,Medium,61.9
weekly-contest-428,Weekly Contest 428,2024-12-15,4,count-beautiful-splits-in-an-array,3388,Count Beautiful Splits in an Array,Medium,19.2
weekly-contest-428,Weekly Contest 428,2024-12-15,4,minimum-operations-to-make-character-frequencies-equal,3389,Minimum Operations to Make Character Frequencies Equal,Hard,26.7
weekly-contest-429,Weekly Contest 429,2024-12-22,4,minimum-number-of-operations-to-make-elements-in-array-distinct,3396,Minimum Number of Operations to Make Elements in Array Distinct,Easy,71.3
weekly-contest-429,Weekly Contest 429,2024-12-22,4,maximum-number-of-distinct-elements-after-operations,3397,Maximum Number of Distinct Elements After Operations,Medium,52.3
weekly-contest-429,Weekly Contest 429,2024-12-22,4,smallest-substring-with-identical-characters-i,3398,Smallest Substring With Identical Characters I,Hard,20.9
weekly-contest-429,Weekly Contest 429,2024-12-22,4,smallest-substring-with-identical-characters-ii,3399,Smallest Substring With Identical Characters II,Hard,40.5
weekly-contest-430,Weekly Contest 430,2024-12-29,4,minimum-operations-to-make-columns-strictly-increasing,3402,Minimum Operations to Make Columns Strictly Increasing,Easy,72.8
weekly-contest-430,Weekly Contest 430,2024-12-29,4,find-the-lexicographically-largest-string-from-the-box-i,3403,Find the Lexicographically Largest String From the Box I,Medium,40.9
weekly-contest-430,Weekly Contest 430,2024-12-29,4,count-special-subsequences,3404,Count Special Subsequences,Medium,30.2
weekly-contest-430,Weekly Contest 430,2024-12-29,4,count-the-number-of-arrays-with-k-matching-adjacent-elements,3405,Count the Number of Arrays with K Matching Adjacent Elements,Hard,58.2
weekly-contest-431,Weekly Contest 431,2025-01-05,4,maximum-subarray-with-equal-products,3411,Maximum Subarray With Equal Products,Easy,47.2
weekly-contest-431,Weekly Contest 431,2025-01-05,4,find-mirror-score-of-a-string,3412,Find Mirror Score of a String,Medium,36.1
weekly-contest-431,Weekly Contest 431,2025-01-05,4,maximum-coins-from-k-consecutive-bags,3413,Maximum Coins From K Consecutive Bags,Medium,26.3
weekly-contest-431,Weekly Contest 431,2025-01-05,4,maximum-score-of-non-overlapping-intervals,3414,Maximum Score of Non-overlapping Intervals,Hard,32.0
weekly-contest-432,Weekly Contest 432,2025-01-12,4,zigzag-grid-traversal-with-skip,3417,Zigzag Grid Traversal With Skip,Easy,65.6
weekly-contest-432,Weekly Contest 432,2025-01-12,4,maximum-amount-of-money-robot-can-earn,3418,Maximum Amount of Money Robot Can Earn,Medium,47.8
weekly-contest-432,Weekly Contest 432,2025-01-12,4,minimize-the-maximum-edge-weight-of-graph,3419,Minimize the Maximum Edge Weight of Graph,Medium,45.3
weekly-contest-432,Weekly Contest 432,2025-01-12,4,count-non-decreasing-subarrays-after-k-operations,3420,Count Non-Decreasing Subarrays After K Operations,Hard,25.1
weekly-contest-433,Weekly Contest 433,2025-01-19,4,sum-of-variable-length-subarrays,3427,Sum of Variable Length Subarrays,Easy,85.9
weekly-contest-433,Weekly Contest 433,2025-01-19,4,maximum-and-minimum-sums-of-at-most-size-k-subsequences,3428,Maximum and Minimum Sums of at Most Size K Subsequences,Medium,22.1
weekly-contest-433,Weekly Contest 433,2025-01-19,4,paint-house-iv,3429,Paint House IV,Medium,45.7
weekly-contest-433,Weekly Contest 433,2025-01-19,4,maximum-and-minimum-sums-of-at-most-size-k-subarrays,3430,Maximum and Minimum Sums of at Most Size K Subarrays,Hard,26.1
weekly-contest-434,Weekly Contest 434,2025-01-26,4,count-partitions-with-even-sum-difference,3432,Count Partitions with Even Sum Difference,Easy,85.3
weekly-contest-434,Weekly Contest 434,2025-01-26,4,count-mentions-per-user,3433,Count Mentions Per User,Medium,50.8
weekly-contest-434,Weekly Contest 434,2025-01-26,4,maximum-frequency-after-subarray-operation,3434,Maximum Frequency After Subarray Operation,Medium,31.5
weekly-contest-434,Weekly Contest 434,2025-01-26,4,frequencies-of-shortest-supersequences,3435,Frequencies of Shortest Supersequences,Hard,22.9
weekly-contest-435,Weekly Contest 435,2025-02-02,4,maximum-difference-between-even-and-odd-frequency-i,3442,Maximum Difference Between Even and Odd Frequency I,Easy,60.8
weekly-contest-435,Weekly Contest 435,2025-02-02,4,maximum-manhattan-distance-after-k-changes,3443,Maximum Manhattan Distance After K Changes,Medium,54.2
weekly-contest-435,Weekly Contest 435,2025-02-02,4,minimum-increments-for-target-multiples-in-an-array,3444,Minimum Increments for Target Multiples in an Array,Hard,28.1
weekly-contest-435,Weekly Contest 435,2025-02-02,4,maximum-difference-between-even-and-odd-frequency-ii,3445,Maximum Difference Between Even and Odd Frequency II,Hard,48.6
weekly-contest-436,Weekly Contest 436,2025-02-09,4,sort-matrix-by-diagonals,3446,Sort Matrix by Diagonals,Medium,84.7
weekly-contest-436,Weekly Contest 436,2025-02-09,4,assign-elements-to-groups-with-constraints,3447,Assign Elements to Groups with Constraints,Medium,27.2
weekly-contest-436,Weekly Contest 436,2025-02-09,4,count-substrings-divisible-by-last-digit,3448,Count Substrings Divisible By Last Digit,Hard,23.7
weekly-contest-436,Weekly Contest 436,2025-02-09,4,maximize-the-minimum-game-score,3449,Maximize the Minimum Game Score,Hard,26.7
weekly-contest-437,Weekly Contest 437,2025-02-16,4,find-special-substring-of-length-k,3456,Find Special Substring of Length K,Easy,35.3
weekly-contest-437,Weekly Contest 437,2025-02-16,4,eat-pizzas,3457,Eat Pizzas!,Medium,33.7
weekly-contest-437,Weekly Contest 437,2025-02-16,4,select-k-disjoint-special-substrings,3458,Select K Disjoint Special Substrings,Medium,19.5
weekly-contest-437,Weekly Contest 437,2025-02-16,4,length-of-longest-v-shaped-diagonal-segment,3459,Length of Longest V-Shaped Diagonal Segment,Hard,56.2
weekly-contest-438,Weekly Contest 438,2025-02-23,4,check-if-digits-are-equal-in-string-after-operations-i,3461,Check If Digits Are Equal in String After Operations I,Easy,82.6
weekly-contest-438,Weekly Contest 438,2025-02-23,4,maximum-sum-with-at-most-k-elements,3462,Maximum Sum With at Most K Elements,Medium,61.0
weekly-contest-438,Weekly Contest 438,2025-02-23,4,check-if-digits-are-equal-in-string-after-operations-ii,3463,Check If Digits Are Equal in String After Operations II,Hard,14.5
weekly-contest-438,Weekly Contest 438,2025-02-23,4,maximize-the-distance-between-points-on-a-square,3464,Maximize the Distance Between Points on a Square,Hard,51.1
weekly-contest-439,Weekly Contest 439,2025-03-02,4,find-the-largest-almost-missing-integer,3471,Find the Largest Almost Missing Integer,Easy,37.4
weekly-contest-439,Weekly Contest 439,2025-03-02,4,longest-palindromic-subsequence-after-at-most-k-operations,3472,Longest Palindromic Subsequence After at Most K Operations,Medium,38.0
weekly-contest-439,Weekly Contest 439,2025-03-02,4,sum-of-k-subarrays-with-length-at-least-m,3473,Sum of K Subarrays With Length at Least M,Medium,26.5
weekly-contest-439,Weekly Contest 439,2025-03-02,4,lexicographically-smallest-generated-string,3474,Lexicographically Smallest Generated String,Hard,53.6
weekly-contest-440,Weekly Contest 440,2025-03-09,4,fruits-into-baskets-ii,3477,Fruits Into Baskets II,Easy,70.3
weekly-contest-440,Weekly Contest 440,2025-03-09,4,choose-k-elements-with-maximum-sum,3478,Choose K Elements With Maximum Sum,Medium,34.3
weekly-contest-440,Weekly Contest 440,2025-03-09,4,fruits-into-baskets-iii,3479,Fruits Into Baskets III,Medium,39.4
weekly-contest-440,Weekly Contest 440,2025-03-09,4,maximize-subarrays-after-removing-one-conflicting-pair,3480,Maximize Subarrays After Removing One Conflicting Pair,Hard,64.5
weekly-contest-441,Weekly Contest 441,2025-03-16,4,maximum-unique-subarray-sum-after-deletion,3487,Maximum Unique Subarray Sum After Deletion,Easy,40.5
weekly-contest-441,Weekly Contest 441,2025-03-16,4,closest-equal-element-queries,3488,Closest Equal Element Queries,Medium,51.5
weekly-contest-441,Weekly Contest 441,2025-03-16,4,zero-array-transformation-iv,3489,Zero Array Transformation IV,Medium,31.6
weekly-contest-441,Weekly Contest 441,2025-03-16,4,count-beautiful-numbers,3490,Count Beautiful Numbers,Hard,24.5
weekly-contest-442,Weekly Contest 442,2025-03-23,4,maximum-containers-on-a-ship,3492,Maximum Containers on a Ship,Easy,75.5
weekly-contest-442,Weekly Contest 442,2025-03-23,4,properties-graph,3493,Properties Graph,Medium,49.2
weekly-contest-442,Weekly Contest 442,2025-03-23,4,find-the-minimum-amount-of-time-to-brew-potions,3494,Find the Minimum Amount of Time to Brew Potions,Medium,62.7
weekly-contest-442,Weekly Contest 442,2025-03-23,4,minimum-operations-to-make-array-elements-zero,3495,Minimum Operations to Make Array Elements Zero,Hard,60.3
weekly-contest-443,Weekly Contest 443,2025-03-30,4,minimum-cost-to-reach-every-position,3502,Minimum Cost to Reach Every Position,Easy,83.6
weekly-contest-443,Weekly Contest 443,2025-03-30,4,longest-palindrome-after-substring-concatenation-i,3503,Longest Palindrome After Substring Concatenation I,Medium,44.0
weekly-contest-443,Weekly Contest 443,2025-03-30,4,longest-palindrome-after-substring-concatenation-ii,3504,Longest Palindrome After Substring Concatenation II,Hard,18.3
weekly-contest-443,Weekly Contest 443,2025-03-30,4,minimum-operations-to-make-elements-within-k-subarrays-equal,3505,Minimum Operations to Make Elements Within K Subarrays Equal,Hard,28.9
weekly-contest-444,Weekly Contest 444,2025-04-06,4,minimum-pair-removal-to-sort-array-i,3507,Minimum Pair Removal to Sort Array I,Easy,65.2
weekly-contest-444,Weekly Contest 444,2025-04-06,4,implement-router,3508,Implement Router,Medium,39.0
weekly-contest-444,Weekly Contest 444,2025-04-06,4,maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k,3509,Maximum Product of Subsequences With an Alternating Sum Equal to K,Hard,13.7
weekly-contest-444,Weekly Contest 444,2025-04-06,4,minimum-pair-removal-to-sort-array-ii,3510,Minimum Pair Removal to Sort Array II,Hard,38.9
weekly-contest-445,Weekly Contest 445,2025-04-13,4,find-closest-person,3516,Find Closest Person,Easy,89.0
weekly-contest-445,Weekly Contest 445,2025-04-13,4,smallest-palindromic-rearrangement-i,3517,Smallest Palindromic Rearrangement I,Medium,70.2
weekly-contest-445,Weekly Contest 445,2025-04-13,4,smallest-palindromic-rearrangement-ii,3518,Smallest Palindromic Rearrangement II,Hard,15.1
weekly-contest-445,Weekly Contest 445,2025-04-13,4,count-numbers-with-non-decreasing-digits,3519,Count Numbers with Non-Decreasing Digits ,Hard,39.0
weekly-contest-446,Weekly Contest 446,2025-04-20,4,calculate-score-after-performing-instructions,3522,Calculate Score After Performing Instructions,Medium,57.3
weekly-contest-446,Weekly Contest 446,2025-04-20,4,make-array-non-decreasing,3523,Make Array Non-decreasing,Medium,57.6
weekly-contest-446,Weekly Contest 446,2025-04-20,4,find-x-value-of-array-i,3524,Find X Value of Array I,Medium,37.8
weekly-contest-446,Weekly Contest 446,2025-04-20,4,find-x-value-of-array-ii,3525,Find X Value of Array II,Hard,31.7
weekly-contest-447,Weekly Contest 447,2025-04-27,4,count-covered-buildings,3531,Count Covered Buildings,Medium,58.9
weekly-contest-447,Weekly Contest 447,2025-04-27,4,path-existence-queries-in-a-graph-i,3532,Path Existence Queries in a Graph I,Medium,70.5
weekly-contest-447,Weekly Contest 447,2025-04-27,4,concatenated-divisibility,3533,Concatenated Divisibility,Hard,31.3
weekly-contest-447,Weekly Contest 447,2025-04-27,4,path-existence-queries-in-a-graph-ii,3534,Path Existence Queries in a Graph II,Hard,64.2
weekly-contest-448,Weekly Contest 448,2025-05-04,4,maximum-product-of-two-digits,3536,Maximum Product of Two Digits,Easy,75.8
weekly-contest-448,Weekly Contest 448,2025-05-04,4,fill-a-special-grid,3537,Fill a Special Grid,Medium,70.9
weekly-contest-448,Weekly Contest 448,2025-05-04,4,merge-operations-for-minimum-travel-time,3538,Merge Operations for Minimum Travel Time,Hard,31.6
weekly-contest-448,Weekly Contest 448,2025-05-04,4,find-sum-of-array-product-of-magical-sequences,3539,Find Sum of Array Product of Magical Sequences,Hard,61.4
weekly-contest-449,Weekly Contest 449,2025-05-11,4,minimum-deletions-for-at-most-k-distinct-characters,3545,Minimum Deletions for At Most K Distinct Characters,Easy,73.3
weekly-contest-449,Weekly Contest 449,2025-05-11,4,equal-sum-grid-partition-i,3546,Equal Sum Grid Partition I,Medium,52.9
weekly-contest-449,Weekly Contest 449,2025-05-11,4,maximum-sum-of-edge-values-in-a-graph,3547,Maximum Sum of Edge Values in a Graph,Hard,37.1
weekly-contest-449,Weekly Contest 449,2025-05-11,4,equal-sum-grid-partition-ii,3548,Equal Sum Grid Partition II,Hard,39.5
weekly-contest-450,Weekly Contest 450,2025-05-18,4,smallest-index-with-digit-sum-equal-to-index,3550,Smallest Index With Digit Sum Equal to Index,Easy,80.4
weekly-contest-450,Weekly Contest 450,2025-05-18,4,minimum-swaps-to-sort-by-digit-sum,3551,Minimum Swaps to Sort by Digit Sum,Medium,50.7
weekly-contest-450,Weekly Contest 450,2025-05-18,4,grid-teleportation-traversal,3552,Grid Teleportation Traversal,Medium,24.0
weekly-contest-450,Weekly Contest 450,2025-05-18,4,minimum-weighted-subgraph-with-the-required-paths-ii,3553,Minimum Weighted Subgraph With the Required Paths II,Hard,50.7
weekly-contest-451,Weekly Contest 451,2025-05-25,4,find-minimum-log-transportation-cost,3560,Find Minimum Log Transportation Cost,Easy,42.6
weekly-contest-451,Weekly Contest 451,2025-05-25,4,resulting-string-after-adjacent-removals,3561,Resulting String After Adjacent Removals,Medium,57.2
weekly-contest-451,Weekly Contest 451,2025-05-25,4,maximum-profit-from-trading-stocks-with-discounts,3562,Maximum Profit from Trading Stocks with Discounts,Hard,56.5
weekly-contest-451,Weekly Contest 451,2025-05-25,4,lexicographically-smallest-string-after-adjacent-removals,3563,Lexicographically Smallest String After Adjacent Removals,Hard,17.9
contest-focus-mode,Contest Focus Mode,2025-05-28,4,two-sum,1,Two Sum,Easy,57.9
contest-focus-mode,Contest Focus Mode,2025-05-28,4,median-of-two-sorted-arrays,4,Median of Two Sorted Arrays,Hard,47.2
contest-focus-mode,Contest Focus Mode,2025-05-28,4,longest-substring-without-repeating-characters,3,Longest Substring Without Repeating Characters,Medium,39.6
contest-focus-mode,Contest Focus Mode,2025-05-28,4,add-two-numbers,2,Add Two Numbers,Medium,49.0
weekly-contest-452,Weekly Contest 452,2025-06-01,4,partition-array-into-two-equal-product-subsets,3566,Partition Array into Two Equal Product Subsets,Medium,35.3
weekly-contest-452,Weekly Contest 452,2025-06-01,4,minimum-absolute-difference-in-sliding-submatrix,3567,Minimum Absolute Difference in Sliding Submatrix,Medium,78.8
weekly-contest-452,Weekly Contest 452,2025-06-01,4,minimum-moves-to-clean-the-classroom,3568,Minimum Moves to Clean the Classroom,Medium,27.0
weekly-contest-452,Weekly Contest 452,2025-06-01,4,maximize-count-of-distinct-primes-after-split,3569,Maximize Count of Distinct Primes After Split,Hard,19.2
weekly-contest-453,Weekly Contest 453,2025-06-08,4,transform-array-to-all-equal-elements,3576,Transform Array to All Equal Elements,Medium,33.5
weekly-contest-453,Weekly Contest 453,2025-06-08,4,count-the-number-of-computer-unlocking-permutations,3577,Count the Number of Computer Unlocking Permutations,Medium,58.9
weekly-contest-453,Weekly Contest 453,2025-06-08,4,count-partitions-with-max-min-difference-at-most-k,3578,Count Partitions With Max-Min Difference at Most K,Medium,58.4
weekly-contest-453,Weekly Contest 453,2025-06-08,4,minimum-steps-to-convert-string-with-operations,3579,Minimum Steps to Convert String with Operations,Hard,44.3
weekly-contest-454,Weekly Contest 454,2025-06-15,4,generate-tag-for-video-caption,3582,Generate Tag for Video Caption,Easy,32.6
weekly-contest-454,Weekly Contest 454,2025-06-15,4,count-special-triplets,3583,Count Special Triplets,Medium,47.1
weekly-contest-454,Weekly Contest 454,2025-06-15,4,maximum-product-of-first-and-last-elements-of-a-subsequence,3584,Maximum Product of First and Last Elements of a Subsequence,Medium,31.8
weekly-contest-454,Weekly Contest 454,2025-06-15,4,find-weighted-median-node-in-tree,3585,Find Weighted Median Node in Tree,Hard,26.3
weekly-contest-455,Weekly Contest 455,2025-06-22,4,check-if-any-element-has-prime-frequency,3591,Check if Any Element Has Prime Frequency,Easy,62.6
weekly-contest-455,Weekly Contest 455,2025-06-22,4,inverse-coin-change,3592,Inverse Coin Change,Medium,52.6
weekly-contest-455,Weekly Contest 455,2025-06-22,4,minimum-increments-to-equalize-leaf-paths,3593,Minimum Increments to Equalize Leaf Paths,Medium,41.4
weekly-contest-455,Weekly Contest 455,2025-06-22,4,minimum-time-to-transport-all-individuals,3594,Minimum Time to Transport All Individuals,Hard,28.9
weekly-contest-456,Weekly Contest 456,2025-06-29,4,partition-string,3597,Partition String ,Medium,59.4
weekly-contest-456,Weekly Contest 456,2025-06-29,4,longest-common-prefix-between-adjacent-strings-after-removals,3598,Longest Common Prefix Between Adjacent Strings After Removals,Medium,32.7
weekly-contest-456,Weekly Contest 456,2025-06-29,4,partition-array-to-minimize-xor,3599,Partition Array to Minimize XOR,Medium,41.7
weekly-contest-456,Weekly Contest 456,2025-06-29,4,maximize-spanning-tree-stability-with-upgrades,3600,Maximize Spanning Tree Stability with Upgrades,Hard,66.1
weekly-contest-457,Weekly Contest 457,2025-07-06,4,coupon-code-validator,3606,Coupon Code Validator,Easy,64.7
weekly-contest-457,Weekly Contest 457,2025-07-06,4,power-grid-maintenance,3607,Power Grid Maintenance,Medium,56.2
weekly-contest-457,Weekly Contest 457,2025-07-06,4,minimum-time-for-k-connected-components,3608,Minimum Time for K Connected Components,Medium,45.7
weekly-contest-457,Weekly Contest 457,2025-07-06,4,minimum-moves-to-reach-target-in-grid,3609,Minimum Moves to Reach Target in Grid,Hard,15.4
weekly-contest-458,Weekly Contest 458,2025-07-13,4,process-string-with-special-operations-i,3612,Process String with Special Operations I,Medium,71.5
weekly-contest-458,Weekly Contest 458,2025-07-13,4,minimize-maximum-component-cost,3613,Minimize Maximum Component Cost,Medium,43.8
weekly-contest-458,Weekly Contest 458,2025-07-13,4,process-string-with-special-operations-ii,3614,Process String with Special Operations II,Hard,39.8
weekly-contest-458,Weekly Contest 458,2025-07-13,4,longest-palindromic-path-in-graph,3615,Longest Palindromic Path in Graph,Hard,22.6
weekly-contest-459,Weekly Contest 459,2025-07-20,4,check-divisibility-by-digit-sum-and-product,3622,Check Divisibility by Digit Sum and Product,Easy,69.7
weekly-contest-459,Weekly Contest 459,2025-07-20,4,count-number-of-trapezoids-i,3623,Count Number of Trapezoids I,Medium,48.2
weekly-contest-459,Weekly Contest 459,2025-07-20,4,number-of-integers-with-popcount-depth-equal-to-k-ii,3624,Number of Integers With Popcount-Depth Equal to K II,Hard,59.5
weekly-contest-459,Weekly Contest 459,2025-07-20,4,count-number-of-trapezoids-ii,3625,Count Number of Trapezoids II,Hard,39.9
weekly-contest-460,Weekly Contest 460,2025-07-27,4,maximum-median-sum-of-subsequences-of-size-3,3627,Maximum Median Sum of Subsequences of Size 3,Medium,65.1
weekly-contest-460,Weekly Contest 460,2025-07-27,4,maximum-number-of-subsequences-after-one-inserting,3628,Maximum Number of Subsequences After One Inserting,Medium,32.2
weekly-contest-460,Weekly Contest 460,2025-07-27,4,minimum-jumps-to-reach-end-via-prime-teleportation,3629,Minimum Jumps to Reach End via Prime Teleportation,Medium,44.6
weekly-contest-460,Weekly Contest 460,2025-07-27,4,partition-array-for-maximum-xor-and-and,3630,Partition Array for Maximum XOR and AND,Hard,17.9
weekly-contest-461,Weekly Contest 461,2025-08-03,4,trionic-array-i,3637,Trionic Array I,Easy,49.5
weekly-contest-461,Weekly Contest 461,2025-08-03,4,maximum-balanced-shipments,3638,Maximum Balanced Shipments,Medium,61.6
weekly-contest-461,Weekly Contest 461,2025-08-03,4,minimum-time-to-activate-string,3639,Minimum Time to Activate String,Medium,49.3
weekly-contest-461,Weekly Contest 461,2025-08-03,4,trionic-array-ii,3640,Trionic Array II,Hard,47.3
weekly-contest-462,Weekly Contest 462,2025-08-10,4,flip-square-submatrix-vertically,3643,Flip Square Submatrix Vertically,Easy,79.4
weekly-contest-462,Weekly Contest 462,2025-08-10,4,maximum-k-to-sort-a-permutation,3644,Maximum K to Sort a Permutation,Medium,37.6
weekly-contest-462,Weekly Contest 462,2025-08-10,4,maximum-total-from-optimal-activation-order,3645,Maximum Total from Optimal Activation Order,Medium,33.5
weekly-contest-462,Weekly Contest 462,2025-08-10,4,next-special-palindrome-number,3646,Next Special Palindrome Number,Hard,28.3
weekly-contest-463,Weekly Contest 463,2025-08-17,4,best-time-to-buy-and-sell-stock-using-strategy,3652,Best Time to Buy and Sell Stock using Strategy,Medium,59.7
weekly-contest-463,Weekly Contest 463,2025-08-17,4,xor-after-range-multiplication-queries-i,3653,XOR After Range Multiplication Queries I,Medium,73.3
weekly-contest-463,Weekly Contest 463,2025-08-17,4,minimum-sum-after-divisible-sum-deletions,3654,Minimum Sum After Divisible Sum Deletions,Medium,46.5
weekly-contest-463,Weekly Contest 463,2025-08-17,4,xor-after-range-multiplication-queries-ii,3655,XOR After Range Multiplication Queries II,Hard,47.7
weekly-contest-464,Weekly Contest 464,2025-08-24,4,gcd-of-odd-and-even-sums,3658,GCD of Odd and Even Sums,Easy,89.8
weekly-contest-464,Weekly Contest 464,2025-08-24,4,partition-array-into-k-distinct-groups,3659,Partition Array Into K-Distinct Groups,Medium,47.2
weekly-contest-464,Weekly Contest 464,2025-08-24,4,jump-game-ix,3660,Jump Game IX,Medium,46.3
weekly-contest-464,Weekly Contest 464,2025-08-24,4,maximum-walls-destroyed-by-robots,3661,Maximum Walls Destroyed by Robots,Hard,48.0
weekly-contest-465,Weekly Contest 465,2025-08-31,4,restore-finishing-order,3668,Restore Finishing Order,Easy,91.4
weekly-contest-465,Weekly Contest 465,2025-08-31,4,balanced-k-factor-decomposition,3669,Balanced K-Factor Decomposition,Medium,40.4
weekly-contest-465,Weekly Contest 465,2025-08-31,4,maximum-product-of-two-integers-with-no-common-bits,3670,Maximum Product of Two Integers With No Common Bits,Medium,15.4
weekly-contest-465,Weekly Contest 465,2025-08-31,4,sum-of-beautiful-subsequences,3671,Sum of Beautiful Subsequences,Hard,31.6
weekly-contest-466,Weekly Contest 466,2025-09-07,4,minimum-operations-to-equalize-array,3674,Minimum Operations to Equalize Array,Easy,60.8
weekly-contest-466,Weekly Contest 466,2025-09-07,4,minimum-operations-to-transform-string,3675,Minimum Operations to Transform String,Medium,62.1
weekly-contest-466,Weekly Contest 466,2025-09-07,4,count-bowl-subarrays,3676,Count Bowl Subarrays,Medium,48.6
weekly-contest-466,Weekly Contest 466,2025-09-07,4,count-binary-palindromic-numbers,3677,Count Binary Palindromic Numbers,Hard,33.8
weekly-contest-467,Weekly Contest 467,2025-09-14,4,earliest-time-to-finish-one-task,3683,Earliest Time to Finish One Task,Easy,84.9
weekly-contest-467,Weekly Contest 467,2025-09-14,4,maximize-sum-of-at-most-k-distinct-elements,3684,Maximize Sum of At Most K Distinct Elements,Easy,77.2
weekly-contest-467,Weekly Contest 467,2025-09-14,4,subsequence-sum-after-capping-elements,3685,Subsequence Sum After Capping Elements,Medium,25.5
weekly-contest-467,Weekly Contest 467,2025-09-14,4,number-of-stable-subsequences,3686,Number of Stable Subsequences,Hard,60.2
weekly-contest-468,Weekly Contest 468,2025-09-21,4,bitwise-or-of-even-numbers-in-an-array,3688,Bitwise OR of Even Numbers in an Array,Easy,85.3
weekly-contest-468,Weekly Contest 468,2025-09-21,4,maximum-total-subarray-value-i,3689,Maximum Total Subarray Value I,Medium,71.9
